0101,0107,0110,0350,1642
2,71,4,612.0,
1,78,5,612.0,
2,68,3,612.0,
1,74,5,612.0,
2,74,3,612.0,
1,68,3,612.0,
1,58,4,612.0,
2,61,5,612.0,
2,66,5,612.0,
1,71,5,612.0,
1,75,3,612.0,
1,76,3,612.0,
2,73,3,612.0,
1,74,5,612.0,
2,72,3,612.0,
1,82,3,612.0,
2,73,4,612.0,
2,53,5,612.0,
1,45,7,612.0,
1,61,4,612.0,
1,67,4,612.0,
2,64,4,612.0,
1,61,6,612.0,
1,67,5,612.0,
2,65,4,612.0,
2,76,3,612.0,
1,83,5,612.0,
1,81,4,612.0,
2,79,4,612.0,
2,64,4,612.0,
1,77,5,612.0,
2,73,3,612.0,
1,56,5,612.0,
1,46,7,612.0,
1,52,5,612.0,
1,50,5,612.0,
2,47,6,612.0,
1,46,6,612.0,322.0
1,62,8,612.0,
2,74,4,612.0,
1,83,4,612.0,
2,73,3,612.0,
1,74,4,612.0,
2,68,3,612.0,
1,61,4,612.0,
1,86,3,612.0,
2,82,3,612.0,
2,53,5,612.0,
1,63,4,612.0,
2,55,4,612.0,
1,45,6,612.0,
1,82,3,612.0,
1,60,5,612.0,
1,69,5,612.0,
2,54,5,612.0,
2,62,5,612.0,
2,73,3,612.0,
1,74,5,612.0,
2,65,4,612.0,
1,59,3,612.0,
1,33,5,612.0,
1,77,4,612.0,
2,69,3,612.0,
1,62,5,612.0,
2,82,2,612.0,
1,69,4,612.0,
2,70,4,612.0,
1,79,5,612.0,
2,71,4,612.0,
1,76,3,612.0,
1,62,4,612.0,
2,56,5,612.0,
2,75,3,612.0,
1,81,4,612.0,
2,78,3,612.0,
1,79,5,612.0,
2,59,3,612.0,
1,61,3,612.0,
2,58,3,612.0,
1,53,5,612.0,
2,53,5,612.0,
1,26,6,612.0,
2,72,3,612.0,
1,65,4,612.0,
2,60,5,612.0,
2,62,4,612.0,
1,69,3,612.0,
2,65,3,612.0,
1,64,5,612.0,
2,59,5,612.0,
1,80,4,612.0,
2,79,3,612.0,
1,70,5,612.0,
1,73,5,612.0,
1,64,5,612.0,
2,60,4,612.0,
1,50,7,612.0,
1,79,5,612.0,
2,78,4,612.0,
2,78,4,612.0,
1,74,4,612.0,
1,67,4,612.0,
2,67,3,612.0,
1,69,3,612.0,
2,66,3,612.0,
1,36,6,612.0,
1,60,4,612.0,
2,61,4,612.0,
1,62,4,612.0,
2,52,4,612.0,
2,62,3,612.0,
1,68,5,612.0,
1,76,3,612.0,
1,61,4,612.0,
2,57,4,612.0,
1,63,7,612.0,
1,73,3,612.0,
2,72,3,612.0,
2,59,4,612.0,
1,71,5,612.0,
2,66,4,612.0,
1,79,3,612.0,
2,79,2,612.0,
1,60,5,612.0,
2,72,3,612.0,
1,61,4,612.0,
2,58,4,612.0,
1,55,5,612.0,
1,63,5,612.0,
2,61,5,612.0,
1,60,5,612.0,
2,55,5,612.0,
