companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
389718.1093973657,0.53821733925977,0.9286438400939288,0.047523258243280825,0.015604007416612053,0.007360929966552021,0.0015282561272411954,861117.4960322175,0.5171365721337597,0.473454691158242,0.0869153755295704,0.6095955362753198,0.1341659425217201,0.0954563712807115,0.0889096484220584,0.03796066325994629,5.873225863419748,2165.4943268939096,2015.0000232130603
