companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
10624474.27594661,-15.635101751635526,9.154629750034026,-59.53274128404102,57.17725171833609,2.697163904898055,0.09770757170243904,0.001,418943835.5278225,3.0570085078005604,39.29299256202265,-31.103144267423765,4.089850701027554,37.463267891586575,-38.95153467001667,75.7839913019595,6.538284118054309,-10.123787230895708,-30.90877023886766,6920.031116486955,1781.662290456076,-297.4242086621465,-1984.5850163783714,3517.2843970725917,384153.3993672056,1721.5573382808993,137645.86244662103
