companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
431883.4632169567,0.7982522828593432,0.6415180767024218,0.20029737708737372,0.07683504260137064,0.05546354015963195,0.01596966305384445,4092649.4326597154,0.7389850114108878,0.8315950742669589,0.06025468766125286,0.14213689802756035,0.14211570713122157,0.1106555060605181,0.17720742010306,0.11437602610007591,22.904018046716374,2965.2126202678046,2014.999970174913
