yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2019.0004078031152,124858.26393347234,0.566822782762248,0.875671144278531,0.0846219566123203,0.023706620796419567,0.011096920744091052,0.004083911072515748,428093.2088035643,0.5121855996504445,0.4126002392861743,0.20176199842737574,0.41111058582810434,0.14727469108780866,0.0852675639830501,0.09294087975860783,0.06992919337622008,6.937232287536972,2848.6364025666844
