yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2018.9954166013517,1621.5254128027154,0.8671630193633798,0.6609415893396384,0.12121102850881421,0.10835992897067498,0.09298889790367271,0.012773626211702444,13886.061997114564,0.8686051083162989,0.8253419582786721,0.06365852948119158,0.15428078058224096,0.09473498010742319,0.17433960514692703,0.3215268403858582,0.08936890282645271,22.28394575019047,3794.0338770020608
