"부산광역시","사업시설 관리, 사업 지원 및 임대 서비스업",65213,57634,4873,1898,808,38741,33476,3525,1404,336,26472,24158,1348,494,472
"부산광역시","공공 행정, 국방 및 사회보장 행정",73459,73396,36,19,8,44503,44462,27,14,-,28956,28934,9,5,8
"부산광역시","교육 서비스업",107909,91306,11980,4105,518,35775,30368,3552,1680,175,72134,60938,8428,2425,343
"부산광역시","보건업 및 사회복지 서비스업",161468,153051,1267,6621,529,33321,28359,446,4426,90,128147,124692,821,2195,439
"부산광역시","예술, 스포츠 및 여가관련 서비스업",25319,17907,5333,1476,603,12702,8892,2566,1014,230,12617,9015,2767,462,373
"부산광역시","협회 및 단체, 수리 및 기타 개인 서비스업",64240,35596,21955,4118,2571,32294,19555,9705,2472,562,31946,16041,12250,1646,2009
"부산광역시","가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동",2335,1662,130,50,493,100,31,12,12,45,2235,1631,118,38,448
"부산광역시","국제 및 외국기관",209,209,-,-,-,145,145,-,-,-,64,64,-,-,-
"대구광역시","계",1126570,861620,167027,67805,30118,647312,481300,108285,48764,8963,479258,380320,58742,19041,21155
"대구광역시","농업, 임업 및 어업",11121,2563,5597,394,2567,7050,1651,4259,307,833,4071,912,1338,87,1734
"대구광역시","광업",508,416,79,13,-,337,269,62,6,-,171,147,17,7,-
"대구광역시","제조업",224467,191272,17407,12355,3433,163370,137919,13825,10654,972,61097,53353,3582,1701,2461
"대구광역시","전기, 가스, 증기 및 공기 조절 공급업",5072,4899,130,26,17,3896,3790,85,21,-,1176,1109,45,5,17
"대구광역시","수도, 하수 및 폐기물 처리, 원료 재생업",7100,6430,400,215,55,5645,5075,370,175,25,1455,1355,30,40,30
"대구광역시","건설업",79516,61243,12461,4977,835,70076,53381,11713,4643,339,9440,7862,748,334,496
"대구광역시","도매 및 소매업",167442,99212,42657,16450,9123,91690,52020,25640,11758,2272,75752,47192,17017,4692,6851
"대구광역시","운수 및 창고업",57039,32996,21838,1558,647,51209,28177,21323,1417,292,5830,4819,515,141,355
"대구광역시","숙박 및 음식점업",89674,49836,19060,12022,8756,34939,16999,8423,6733,2784,54735,32837,10637,5289,5972
"대구광역시","정보통신업",21137,18893,1480,651,113,14789,13036,1153,549,51,6348,5857,327,102,62
"대구광역시","금융 및 보험업",38872,32966,4446,1279,181,17493,15238,1576,637,42,21379,17728,2870,642,139
"대구광역시","부동산업",23522,17817,4375,1043,287,15033,11665,2523,733,112,8489,6152,1852,310,175
"대구광역시","전문, 과학 및 기술 서비스업",33939,27536,3294,2832,277,21163,15987,2628,2462,86,12776,11549,666,370,191
"대구광역시","사업시설 관리, 사업 지원 및 임대 서비스업",41598,36389,3286,1326,597,24741,20944,2458,1033,306,16857,15445,828,293,291
"대구광역시","공공 행정, 국방 및 사회보장 행정",61519,61477,26,16,-,38751,38731,20,-,-,22768,22746,6,16,-
"대구광역시","교육 서비스업",88440,75372,9533,3082,453,29138,24930,2664,1371,173,59302,50442,6869,1711,280
"대구광역시","보건업 및 사회복지 서비스업",108755,101864,862,5623,406,23967,19741,342,3740,144,84788,82123,520,1883,262
"대구광역시","예술, 스포츠 및 여가관련 서비스업",16940,11650,3815,1011,464,8620,5676,1999,750,195,8320,5974,1816,261,269
"대구광역시","협회 및 단체, 수리 및 기타 개인 서비스업",46872,26128,16135,2932,1677,24044,14754,7211,1775,304,22828,11374,8924,1157,1373
"대구광역시","가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동",1380,1012,138,-,230,40,-,7,-,33,1340,1012,131,-,197
"대구광역시","국제 및 외국기관",1657,1649,8,-,-,1321,1317,4,-,-,336,332,4,-,-
"인천광역시","계",1491696,1205863,179580,73669,32584,857900,680830,116519,49317,11234,633796,525033,63061,24352,21350
"인천광역시","농업, 임업 및 어업",11418,2218,5681,441,3078,7542,1699,4458,342,1043,3876,519,1223,99,2035
"인천광역시","광업",791,714,45,17,15,627,552,43,17,15,164,162,2,-,-
"인천광역시","제조업",311653,281285,15104,12080,3184,218754,195830,11781,10213,930,92899,85455,3323,1867,2254
"인천광역시","전기, 가스, 증기 및 공기 조절 공급업",5430,5367,29,34,-,4624,4573,29,22,-,806,794,-,12,-
"인천광역시","수도, 하수 및 폐기물 처리, 원료 재생업",9728,8773,530,293,132,7728,6855,505,278,90,2000,1918,25,15,42
"인천광역시","건설업",105277,84021,15195,5029,1032,91667,72584,14027,4590,466,13610,11437,1168,439,566
"인천광역시","도매 및 소매업",208887,142670,41171,16479,8567,114740,75626,25101,11124,2889,94147,67044,16070,5355,5678
"인천광역시","운수 및 창고업",117515,87779,26350,2447,939,95538,67320,25566,2161,491,21977,20459,784,286,448
"인천광역시","숙박 및 음식점업",116576,71151,20609,15115,9701,44106,24153,8770,7807,3376,72470,46998,11839,7308,6325
"인천광역시","정보통신업",39191,35160,2784,1117,130,26732,23784,2054,842,52,12459,11376,730,275,78
"인천광역시","금융 및 보험업",45026,38232,5137,1541,116,18400,15883,1849,636,32,26626,22349,3288,905,84
"인천광역시","부동산업",35794,28337,5418,1689,350,22670,18538,2906,1041,185,13124,9799,2512,648,165
"인천광역시","전문, 과학 및 기술 서비스업",53775,46802,4307,2338,328,32309,27209,3072,1957,71,21466,19593,1235,381,257
"인천광역시","사업시설 관리, 사업 지원 및 임대 서비스업",75677,67303,5343,1911,1120,43697,38335,3699,1267,396,31980,28968,1644,644,724
"인천광역시","공공 행정, 국방 및 사회보장 행정",72690,72603,31,48,8,40801,40781,4,14,2,31889,31822,27,34,6
"인천광역시","교육 서비스업",83110,69959,8977,3548,626,26336,21925,2419,1722,270,56774,48034,6558,1826,356
"인천광역시","보건업 및 사회복지 서비스업",114580,109326,1078,3767,409,18918,16695,271,1880,72,95662,92631,807,1887,337
"인천광역시","예술, 스포츠 및 여가관련 서비스업",24790,16723,5451,1857,759,12688,8498,2791,1126,273,12102,8225,2660,731,486
"인천광역시","협회 및 단체, 수리 및 기타 개인 서비스업",57483,35696,16199,3868,1720,29710,19733,7174,2278,525,27773,15963,9025,1590,1195
"인천광역시","가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동",2018,1457,141,50,370,100,44,-,-,56,1918,1413,141,50,314
"인천광역시","국제 및 외국기관",287,287,-,-,-,213,213,-,-,-,74,74,-,-,-
"광주광역시","계",706099,557618,91213,39400,17868,397329,308728,56941,25685,5975,308770,248890,34272,13715,11893
"광주광역시","농업, 임업 및 어업",10714,2719,4829,482,2684,6542,1802,3526,415,799,4172,917,1303,67,1885
"광주광역시","광업",323,294,8,21,-,272,254,8,10,-,51,40,-,11,-
"광주광역시","제조업",105956,95790,5821,3206,1139,78823,71556,4315,2528,424,27133,24234,1506,678,715
"광주광역시","전기, 가스, 증기 및 공기 조절 공급업",4403,4170,162,62,9,3530,3371,95,55,9,873,799,67,7,-
"광주광역시","수도, 하수 및 폐기물 처리, 원료 재생업",4112,3751,214,112,35,3184,2877,208,92,7,928,874,6,20,28
"광주광역시","건설업",57729,47090,6999,3199,441,48797,39157,6481,2971,188,8932,7933,518,228,253
"광주광역시","도매 및 소매업",96691,59324,22803,9240,5324,53937,32867,13196,6175,1699,42754,26457,9607,3065,3625
"광주광역시","운수 및 창고업",33406,21798,10299,991,318,30152,19143,9872,923,214,3254,2655,427,68,104
"광주광역시","숙박 및 음식점업",55910,31920,10845,8370,4775,20870,10447,4603,4203,1617,35040,21473,6242,4167,3158
"광주광역시","정보통신업",13274,12022,859,379,14,9202,8170,667,361,4,4072,3852,192,18,10
"광주광역시","금융 및 보험업",28262,24076,3114,993,79,12648,11080,1147,393,28,15614,12996,1967,600,51
"광주광역시","부동산업",16532,12986,2805,466,275,10401,8316,1609,347,129,6131,4670,1196,119,146
"광주광역시","전문, 과학 및 기술 서비스업",24205,20502,1909,1660,134,15144,12139,1516,1422,67,9061,8363,393,238,67
"광주광역시","사업시설 관리, 사업 지원 및 임대 서비스업",30287,26329,2530,938,490,18030,15260,1825,743,202,12257,11069,705,195,288
"광주광역시","공공 행정, 국방 및 사회보장 행정",44739,44695,25,11,8,25829,25793,25,11,-,18910,18902,-,-,8
"광주광역시","교육 서비스업",58385,50775,4868,2501,241,20548,17831,1583,1029,105,37837,32944,3285,1472,136
"광주광역시","보건업 및 사회복지 서비스업",75973,71123,737,3754,359,16573,13978,254,2246,95,59400,57145,483,1508,264
"광주광역시","예술, 스포츠 및 여가관련 서비스업",12972,9259,2584,844,285,6912,4697,1533,550,132,6060,4562,1051,294,153
"광주광역시","협회 및 단체, 수리 및 기타 개인 서비스업",31416,18365,9764,2164,1123,15898,9965,4473,1211,249,15518,8400,5291,953,874
"광주광역시","가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동",790,610,38,7,135,29,17,5,-,7,761,593,33,7,128
"광주광역시","국제 및 외국기관",20,20,-,-,-,8,8,-,-,-,12,12,-,-,-
"대전광역시","계",731678,584983,91693,38621,16381,416761,326712,58738,26088,5223,314917,258271,32955,12533,11158
"대전광역시","농업, 임업 및 어업",6024,1470,2755,140,1659,3961,1096,2276,99,490,2063,374,479,41,1169
"대전광역시","광업",231,197,19,8,7,171,161,10,-,-,60,36,9,8,7
"대전광역시","제조업",92352,81146,6398,3648,1160,67991,59712,4901,3010,368,24361,21434,1497,638,792
"대전광역시","전기, 가스, 증기 및 공기 조절 공급업",3324,3196,61,67,-,2618,2507,52,59,-,706,689,9,8,-
"대전광역시","수도, 하수 및 폐기물 처리, 원료 재생업",5014,4597,228,158,31,3972,3595,200,158,19,1042,1002,28,-,12
"대전광역시","건설업",53354,42244,7864,2879,367,46792,36663,7322,2658,149,6562,5581,542,221,218
"대전광역시","도매 및 소매업",97331,60864,22062,9249,5156,53988,32798,13165,6317,1708,43343,28066,8897,2932,3448
"대전광역시","운수 및 창고업",37424,24031,11965,1099,329,33047,20188,11666,1031,162,4377,3843,299,68,167
"대전광역시","숙박 및 음식점업",61953,37317,11513,8375,4748,23519,12612,4928,4399,1580,38434,24705,6585,3976,3168
"대전광역시","정보통신업",22336,20429,1259,578,70,15692,14336,914,423,19,6644,6093,345,155,51
"대전광역시","금융 및 보험업",26270,23049,2439,743,39,11784,10276,1102,406,-,14486,12773,1337,337,39
"대전광역시","부동산업",15869,12487,2591,593,198,10331,8396,1480,384,71,5538,4091,1111,209,127
"대전광역시","전문, 과학 및 기술 서비스업",49403,45398,2041,1742,222,33486,30425,1493,1475,93,15917,14973,548,267,129
"대전광역시","사업시설 관리, 사업 지원 및 임대 서비스업",35144,31404,2209,984,547,19276,16713,1661,747,155,15868,14691,548,237,392
"대전광역시","공공 행정, 국방 및 사회보장 행정",47554,47544,-,9,1,28657,28648,-,9,-,18897,18896,-,-,1
"대전광역시","교육 서비스업",64375,56386,5680,2110,199,24231,21466,1823,877,65,40144,34920,3857,1233,134
"대전광역시","보건업 및 사회복지 서비스업",68270,64056,563,3473,178,14040,11565,204,2240,31,54230,52491,359,1233,147
"대전광역시","예술, 스포츠 및 여가관련 서비스업",12215,8667,2508,771,269,6256,4379,1227,576,74,5959,4288,1281,195,195
"대전광역시","협회 및 단체, 수리 및 기타 개인 서비스업",32181,19730,9464,1978,1009,16901,11153,4314,1220,214,15280,8577,5150,758,795
"대전광역시","가구 내 고용활동 및 달리 분류되지 않은 자가 소비 생산활동",1032,749,74,17,192,35,10,-,-,25,997,739,74,17,167
"대전광역시","국제 및 외국기관",22,22,-,-,-,13,13,-,-,-,9,9,-,-,-
"울산광역시","계",547938,449250,62730,24104,11854,338282,283935,35338,15212,3797,209656,165315,27392,8892,8057
"울산광역시","농업, 임업 및 어업",5510,809,3000,236,1465,3336,503,2197,184,452,2174,306,803,52,1013
"울산광역시","광업",747,715,9,23,-,483,451,9,23,-,264,264,-,-,-
"울산광역시","제조업",187836,180017,4287,2811,721,161483,155682,3253,2350,198,26353,24335,1034,461,523
"울산광역시","전기, 가스, 증기 및 공기 조절 공급업",5044,4992,32,20,-,4194,4165,14,15,-,850,827,18,5,-
