companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
45308.597477850504,0.7882439058976516,0.5528023570222445,0.29661087378978834,0.04677623161417266,0.037618915174185474,0.04683805725694512,769112.9174649604,0.3406527200618479,0.7922345762283243,0.02380615807435227,0.05567365232464194,0.11283246155929838,0.025766011673265865,0.058955641409617954,0.19575295338400966,-9.273526437473265,7163.543017944379,2037.000949903855
