0101,0107,0110,0350,1642
2,31,7,314.0,280.0
1,65,5,314.0,100.0
2,28,6,314.0,210.0
1,71,5,314.0,100.0
1,45,7,314.0,200.0
2,25,5,314.0,145.0
2,22,5,314.0,110.0
1,40,5,314.0,340.0
2,31,6,314.0,200.0
2,29,7,314.0,150.0
1,28,6,314.0,150.0
2,41,7,314.0,400.0
2,38,6,314.0,150.0
1,35,7,314.0,220.0
2,34,5,314.0,150.0
1,53,7,314.0,400.0
2,27,5,314.0,100.0
2,31,7,314.0,200.0
1,58,8,314.0,
1,32,5,314.0,200.0
2,26,7,314.0,130.0
1,54,7,314.0,350.0
1,30,6,314.0,250.0
1,37,6,314.0,220.0
1,42,7,314.0,400.0
1,40,6,314.0,270.0
1,52,6,314.0,583.0
1,40,5,314.0,350.0
1,28,6,314.0,150.0
2,30,6,314.0,250.0
2,32,6,314.0,150.0
2,29,5,314.0,170.0
1,70,7,314.0,
1,35,7,314.0,287.0
1,38,6,314.0,280.0
2,23,6,314.0,200.0
1,51,5,314.0,
1,42,7,314.0,
1,49,7,314.0,
1,39,7,314.0,260.0
1,41,6,314.0,500.0
2,25,6,314.0,150.0
2,25,6,314.0,167.0
2,34,5,314.0,100.0
1,38,7,314.0,120.0
1,41,7,314.0,200.0
1,31,7,314.0,230.0
1,50,5,314.0,
1,25,6,314.0,195.0
2,32,5,314.0,150.0
1,46,7,314.0,300.0
2,34,5,314.0,150.0
1,44,7,314.0,350.0
1,40,7,314.0,300.0
1,37,7,314.0,300.0
2,35,5,314.0,180.0
1,36,7,314.0,300.0
1,39,7,314.0,
1,39,7,314.0,330.0
1,39,8,314.0,300.0
1,35,6,314.0,210.0
1,38,7,314.0,270.0
1,30,6,314.0,225.0
1,33,7,314.0,300.0
2,27,5,314.0,170.0
1,39,7,314.0,250.0
1,31,7,314.0,253.0
1,49,5,314.0,
1,35,7,314.0,200.0
1,51,6,314.0,
2,29,7,314.0,160.0
2,31,6,314.0,200.0
2,27,5,314.0,150.0
