yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2021.0040356176826,56526.291182763875,0.7972561958594564,0.6840864341314923,0.15015142059336412,0.07837120711951649,0.0504298598141218,0.019644868073745325,666026.1887332089,0.6786355819351948,0.9176926574080208,0.0377847947758428,0.10876744937615715,0.08963936253208464,0.09966796571453579,0.14655464230954585,0.12732702653080216,4.249542261975876,4218.816509374476
