companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
-7084995.928114003,4.838839656738019,34.854184284839704,-29.27255406492381,-1.4355339511159613,0.16295929854823132,0.0617214204389116,-70613556.25852665,9.393585618293066,29.196082865596036,-45.840742462887874,10.74215365422286,-41.03606626663242,3.2666997925987697,6.346634405176047,6.31265542086669,-3048.590684347446,-136619.64385435777,2025.3453406912415
