companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
7238537664.173308,-1832.0485907659765,-3376.095065852688,24516.209947994277,-19305.199461445955,-3861.112698166343,180.27002499797993,1349.1495331888566,-200337623017.5931,25699.54356003578,76292.14449224503,8559.323654755293,40592.00246789735,-31618.56128628617,1350.3429702881328,-2113.781466366209,3251.0629738578464,22833.361826171506,-6735.396672827553,6367045.538220532,916269.3178860155,4931975.745380569,39061844.560495496,-5581180.493905495,-29979233.525935665,7769855.312035555,687967915.5246842
