"동부","협회 및 단체, 수리 및 기타 개인 서비스업",867542,545423,230674,63560,27885,470823,307856,119312,39042,4613,396719,237567,111362,24518,23272
"동부","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",83444,48959,7816,1160,25509,4346,1883,586,69,1808,79098,47076,7230,1091,23701
"동부","국제 및 외국기관",10284,10128,111,37,8,7188,7120,53,15,,3096,3008,58,22,8
"읍부","계",2185330,1470368,451167,120514,143281,1308155,882586,316490,87402,21677,877175,587782,134677,33112,121604
"읍부","농업, 임업 및 어업",279759,24177,167024,7745,80813,156786,14194,126061,6504,10027,122973,9983,40963,1241,70786
"읍부","광업",3411,2986,254,112,59,3017,2671,229,107,10,394,315,25,5,49
"읍부","제조업",471006,417071,24928,20042,8965,340346,301541,19717,17500,1588,130660,115530,5211,2542,7377
"읍부","전기, 가스, 증기 및 수도사업",15087,14787,173,113,14,12809,12601,115,93,,2278,2186,58,20,14
"읍부","하수 · 폐기물 처리, 원료재생 및 환경복원업",10367,9060,603,583,121,8501,7400,544,535,22,1866,1660,59,48,99
"읍부","건설업",139007,97727,28219,10937,2124,125957,88024,27254,10186,493,13050,9703,965,751,1631
"읍부","도매 및 소매업",239994,127204,72315,21916,18559,129733,66184,44073,16307,3169,110261,61020,28242,5609,15390
"읍부","운수업",98866,57480,35738,4555,1093,87671,48107,35075,4204,285,11195,9373,663,351,808
"읍부","숙박 및 음식점업",167043,81152,41834,23326,20731,57728,22696,18642,12057,4333,109315,58456,23192,11269,16398
"읍부","출판, 영상, 방송통신 및 정보서비스업",27307,24260,1912,1022,113,20106,17707,1500,884,15,7201,6553,412,138,98
"읍부","금융 및 보험업",49028,42243,5448,1210,127,24309,21418,2210,658,23,24719,20825,3238,552,104
"읍부","부동산업 및 임대업",40658,26255,10759,2979,665,26797,16863,7672,2129,133,13861,9392,3087,850,532
"읍부","전문, 과학 및 기술 서비스업",51562,42172,4876,3934,580,35532,27919,4011,3536,66,16030,14253,865,398,514
"읍부","사업시설관리 및 사업지원 서비스업",77585,68963,5300,2541,781,53595,47102,4211,2039,243,23990,21861,1089,502,538
"읍부","공공행정, 국방 및 사회보장 행정",120928,120891,7,20,10,85326,85298,7,17,4,35602,35593,,3,6
"읍부","교육 서비스업",126426,105809,14441,5383,793,44540,36997,4730,2529,284,81886,68812,9711,2854,509
"읍부","보건업 및 사회복지 서비스업",134438,127372,1149,5595,322,22470,19629,400,2377,64,111968,107743,749,3218,258
