companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
989082.1381340921,0.5908707616649149,0.8850184111728314,0.07876378639461912,0.02381397204453739,0.009998008903197464,0.002000000000000001,3008553.169408664,0.5419577641580062,0.47718136465970495,0.10429680736464864,0.5285329805950632,0.16170560940908274,0.10176202393922651,0.09112394519396894,0.04105837669897494,6.94030465213109,2614.1695853809942,2013.0000779316883
