companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
1011314.26365486,0.5649192339960196,0.9133728319593972,0.8603206403607637,0.09674049287538278,0.0313074627353854,0.006852764491926703,0.002,3477518.364486791,0.48552097167495845,0.8206593436994438,0.31149143150646175,0.5409755875658978,0.0775838286079471,0.5986870760918779,0.18829793384021776,0.08661904845178997,0.089947356942147,0.01764462408668714,41.76338949266611,3.0303257685033813,19.807340136675474,139.30430098976376,37.49631125433979,2199.0479279408783,288.9571412631535,6217.641419704651
