companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
130177.31812241767,0.8200652283391276,0.678925045217099,0.1961104645078251,0.07374196969418012,0.03355734323627013,0.009841325250919741,1139328.255374208,0.6503883572699412,0.8914012816489034,0.0412568304256169,0.15161280335199356,0.14921213250743293,0.11000724905139947,0.1253748241750854,0.08861047075767559,4.747826738135245,4368.997114176425,2020.0001485658695
