yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2015.9998743566246,107208.71255707904,0.8484140354928389,0.6500647783055071,0.2057696627350627,0.08181956836527698,0.042630331713632896,0.012329516763898853,1021548.8590761721,0.6746418020980234,0.8722696977853731,0.05262526890027251,0.14227319261892685,0.13647009089896908,0.11067931445662932,0.12949389827709906,0.08813260548630522,4.355456544004255,3855.0547532625496
