companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
90595.32184758782,0.9042412050749249,0.5651530638893973,-0.12978399176120092,0.2411643084060131,0.21503729111428438,0.06552152583141302,4256858.536146879,0.252030312385628,0.768688838684163,0.44393969084221396,0.06634366112749746,-0.23685361769751978,0.04835453452708016,0.2476574763199153,0.14944192367431341,2.6142052136456186,4145.51115768688,2029.992825787278
