yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2023.0445986392954,12293.932368621652,0.8936037751367782,1.3355771435463522,-0.2793411405439855,0.01436906132655874,-0.08315295753328283,-0.0015739825181814576,57945.21581562632,0.777546102539409,0.6299676964119385,0.07519499502083438,0.3676001825709824,0.05174788405472064,0.14148271403147678,-0.08700437069573042,0.21175515717522586,-5.999430966151721,3221.5132328013424
