companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
337121.7542527118,0.8199545645897036,0.9452388056451192,0.6584950778031784,0.15683062437073314,0.09493456014614614,0.0622433304300658,0.017171777845731526,3426957.065942742,0.7354904541997905,0.6153873398806121,0.09994327659094454,0.8129707864491695,0.08403831551384955,0.1363550013752016,0.10449869438743531,0.12589800662293205,0.18191899568044104,0.11638251134517627,38.57583561358774,6.482562138581898,22.985196813073898,175.48940780756675,27.045084029348118,1989.67746157297,287.1903399752814,6039.038903959678
