0101,0107,0110,0350,1642
1,23,5,733.0,180.0
1,31,5,733.0,190.0
1,31,6,733.0,130.0
1,37,5,733.0,195.0
1,62,5,733.0,
1,53,5,733.0,250.0
1,26,6,733.0,150.0
1,43,6,733.0,
1,48,7,733.0,360.0
1,38,7,733.0,180.0
1,65,3,733.0,
1,61,7,733.0,150.0
1,33,5,733.0,160.0
1,41,5,733.0,200.0
1,47,5,733.0,400.0
1,57,7,733.0,370.0
1,51,4,733.0,200.0
1,57,7,733.0,
1,38,6,733.0,100.0
1,35,6,733.0,310.0
1,41,7,733.0,200.0
1,25,7,733.0,230.0
1,42,7,733.0,500.0
1,32,7,733.0,220.0
1,33,6,733.0,200.0
1,60,5,733.0,
1,38,6,733.0,300.0
1,59,4,733.0,
1,34,6,733.0,250.0
1,22,5,733.0,126.0
1,37,6,733.0,400.0
1,65,5,733.0,140.0
1,51,7,733.0,370.0
1,58,7,733.0,620.0
1,73,7,733.0,
1,47,6,733.0,
1,38,5,733.0,200.0
1,33,5,733.0,
1,26,6,733.0,180.0
1,49,5,733.0,
1,38,7,733.0,200.0
2,46,5,733.0,110.0
1,35,7,733.0,360.0
1,47,5,733.0,220.0
1,31,6,733.0,180.0
1,41,6,733.0,280.0
1,42,6,733.0,300.0
1,45,5,733.0,360.0
1,67,3,733.0,100.0
1,48,5,733.0,
1,36,7,733.0,340.0
1,45,5,733.0,360.0
1,28,6,733.0,180.0
1,45,6,733.0,220.0
1,38,6,733.0,350.0
1,60,4,733.0,176.0
1,51,6,733.0,800.0
1,52,5,733.0,280.0
1,38,6,733.0,150.0
1,45,6,733.0,500.0
1,50,5,733.0,
1,44,7,733.0,80.0
1,38,7,733.0,180.0
1,44,5,733.0,350.0
1,58,5,733.0,205.0
1,25,6,733.0,200.0
1,23,6,733.0,200.0
1,34,6,733.0,250.0
1,55,3,733.0,149.0
1,47,5,733.0,
1,49,5,733.0,
1,36,7,733.0,250.0
1,56,5,733.0,200.0
1,26,6,733.0,180.0
1,63,5,733.0,150.0
1,34,6,733.0,
1,38,8,733.0,180.0
1,59,7,733.0,80.0
1,46,5,733.0,
1,39,6,733.0,
1,32,6,733.0,220.0
1,43,5,733.0,150.0
1,33,6,733.0,415.0
1,46,5,733.0,370.0
1,52,5,733.0,
1,42,5,733.0,400.0
1,60,7,733.0,150.0
1,64,5,733.0,
1,38,6,733.0,230.0
1,53,5,733.0,400.0
1,54,5,733.0,500.0
1,33,7,733.0,150.0
1,47,5,733.0,290.0
1,44,6,733.0,450.0
1,39,5,733.0,445.0
1,43,5,733.0,180.0
1,47,7,733.0,
1,45,6,733.0,202.0
1,51,6,733.0,850.0
1,48,6,733.0,300.0
1,48,6,733.0,450.0
1,42,5,733.0,350.0
1,44,5,733.0,
1,47,7,733.0,250.0
1,43,7,733.0,218.0
1,39,6,733.0,220.0
1,40,5,733.0,
1,39,5,733.0,320.0
1,40,7,733.0,370.0
1,35,6,733.0,330.0
1,37,6,733.0,200.0
1,39,5,733.0,250.0
1,39,5,733.0,240.0
1,34,6,733.0,440.0
1,37,5,733.0,
1,37,7,733.0,398.0
1,41,6,733.0,335.0
1,41,7,733.0,344.0
1,41,7,733.0,
1,32,6,733.0,270.0
1,41,7,733.0,285.0
1,39,5,733.0,180.0
1,46,5,733.0,300.0
1,41,5,733.0,
1,54,5,733.0,
1,36,5,733.0,
1,60,3,733.0,60.0
1,44,5,733.0,230.0
2,56,4,733.0,55.0
2,50,5,733.0,100.0
1,36,6,733.0,270.0
1,44,5,733.0,
1,44,7,733.0,325.0
1,39,7,733.0,300.0
1,50,5,733.0,250.0
1,40,5,733.0,290.0
1,43,7,733.0,
1,25,6,733.0,375.0
1,46,6,733.0,340.0
1,41,6,733.0,375.0
1,72,5,733.0,
1,48,6,733.0,
1,24,5,733.0,150.0
1,41,7,733.0,300.0
1,42,7,733.0,100.0
1,57,5,733.0,
1,38,6,733.0,250.0
1,48,5,733.0,200.0
1,30,6,733.0,200.0
1,26,7,733.0,150.0
1,46,7,733.0,180.0
1,53,5,733.0,120.0
1,33,5,733.0,250.0
1,34,7,733.0,245.0
