yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2026.903258484906,478497.2881427221,0.894647691056316,0.9436121947198479,0.025113453203238968,0.012788984976980281,0.01156712484165393,0.007128403699572313,1256553.3898498416,0.8438824569313466,0.5568198964179718,0.03662062073891778,0.39954842595891404,0.05746992941367547,0.06663920340133185,0.1307719553266931,0.13556603108555249,-2.597013015414632,3763.018502721825
