0101,0107,0110,0350,1642
2,48,5,832.0,180.0
2,27,5,832.0,180.0
1,64,5,832.0,
2,47,5,832.0,178.0
1,35,5,832.0,200.0
2,55,5,832.0,200.0
1,41,6,832.0,250.0
1,39,5,832.0,270.0
2,60,6,832.0,280.0
1,24,5,832.0,210.0
1,38,6,832.0,300.0
2,30,5,832.0,100.0
1,42,5,832.0,430.0
2,63,4,832.0,120.0
1,54,5,832.0,500.0
2,51,7,832.0,170.0
1,34,7,832.0,250.0
1,38,7,832.0,360.0
1,53,5,832.0,323.0
2,56,5,832.0,185.0
1,35,6,832.0,300.0
2,57,5,832.0,170.0
1,39,6,832.0,260.0
2,56,5,832.0,180.0
1,58,6,832.0,470.0
1,58,7,832.0,
2,53,5,832.0,
2,47,5,832.0,175.0
1,34,7,832.0,280.0
2,52,6,832.0,275.0
2,36,6,832.0,300.0
1,36,7,832.0,391.0
1,35,6,832.0,245.0
1,54,5,832.0,440.0
1,55,6,832.0,300.0
1,36,6,832.0,300.0
2,42,5,832.0,
2,46,5,832.0,170.0
1,53,5,832.0,200.0
1,41,5,832.0,360.0
1,42,6,832.0,350.0
2,29,5,832.0,60.0
1,35,5,832.0,560.0
1,37,6,832.0,350.0
1,42,7,832.0,
2,34,9,832.0,
1,37,5,832.0,300.0
1,28,6,832.0,250.0
2,40,5,832.0,250.0
1,49,5,832.0,420.0
2,41,7,832.0,220.0
1,45,7,832.0,280.0
1,25,5,832.0,260.0
1,34,6,832.0,400.0
2,76,4,832.0,70.0
1,74,5,832.0,80.0
2,23,5,832.0,289.0
1,66,7,832.0,
2,33,5,832.0,200.0
1,45,5,832.0,380.0
1,38,5,832.0,300.0
