0101,0107,0110,0350,1642
1,44,7,323.0,180.0
2,36,5,323.0,100.0
2,45,7,323.0,147.0
2,44,6,323.0,160.0
2,30,5,323.0,150.0
2,40,5,323.0,250.0
2,35,7,323.0,57.0
1,37,7,323.0,375.0
2,26,6,323.0,240.0
2,29,7,323.0,180.0
1,42,7,323.0,450.0
2,44,6,323.0,150.0
2,44,5,323.0,190.0
2,54,6,323.0,148.0
2,52,7,323.0,80.0
2,36,7,323.0,170.0
1,71,5,323.0,
2,42,7,323.0,150.0
1,45,8,323.0,
2,37,5,323.0,150.0
2,34,7,323.0,100.0
2,34,5,323.0,138.0
2,40,5,323.0,
1,38,7,323.0,230.0
2,25,7,323.0,133.0
2,32,6,323.0,310.0
2,23,7,323.0,130.0
2,34,7,323.0,180.0
2,23,6,323.0,200.0
2,31,7,323.0,120.0
