companyCount,ownerMaleRate,ownerFemaleRate,singlePropCompanyRate,multiBusinessCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,U100D300CompanyRate,U300CompanyRate,workerCount,workerMaleRate,workerFemaleRate,singlePropWorkerRate,multiBusinessWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,etcWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,U100D300WorkerRate,U300WorkerRate,avgAge,avgServYear,avgWorkDay,avgTotalWorkTime,avgRegularWorkDay,avgOverWorkDay,avgSalary,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
1711.1871878218371,0.8915861138624583,0.06713142710375486,0.7752865166607101,0.19929084393131813,0.33475404904597017,0.2596234917264626,0.1802036800248974,0.18792261851090564,0.06558873528361231,0.02720857147828859,0.014628213992330164,35580.56171972852,0.8155651475190213,0.18443485248101066,0.5426703290612225,0.466487770087995,0.012573605536788823,0.6217238655525241,0.11104724464054683,0.10518274135972572,0.07659194485625154,0.1343856287792342,0.2510843593107756,0.19668501710322217,0.1876018345652115,0.013931469827382914,0.11811887133362675,45.28661512034234,8.93203372713684,22.476587304321022,183.13520666860114,181.3387452019562,1.6069027994149465,2585.4318383959844,2542.6655456840463,44.81582137754776,7651.6925152169715
