companyCount,ownerMaleRate,ownerFemaleRate,singlePropCompanyRate,multiBusinessCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,U100D300CompanyRate,U300CompanyRate,workerCount,workerMaleRate,workerFemaleRate,singlePropWorkerRate,multiBusinessWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,etcWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,U100D300WorkerRate,U300WorkerRate,avgAge,avgServYear,avgWorkDay,avgTotalWorkTime,avgRegularWorkDay,avgOverWorkDay,avgSalary,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
4312794.445659116,0.6158162493168005,0.3840342121615885,0.9309596166507039,0.06908710676775598,0.8308415691342489,0.09732118410037716,0.03900515124626969,0.02097883528446398,0.006972178654463659,0.0030045161858126557,0.001,20764150.279704973,0.5659231472306445,0.43407493369763284,0.6691352861991657,0.3308647138010332,0.18793122215534286,0.6569883693874607,0.12311875959747853,0.03197683478593061,0.27374891766621,0.12899333617548447,0.10693978633554369,0.1309948278349924,0.09970081747518539,0.10820531804138134,0.14995268964139075,42.899918617561376,6.800193473974895,21.69927462962673,176.69556408921284,167.69479947532028,9.000945470321838,3318.0194211314174,3118.018744119592,200.00066232391237,5267.9337970284105
