companyCount,ownerMaleRate,ownerFemaleRate,singlePropCompanyRate,multiBusinessCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,U100D300CompanyRate,U300CompanyRate,workerCount,workerMaleRate,workerFemaleRate,singlePropWorkerRate,multiBusinessWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,etcWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,U100D300WorkerRate,U300WorkerRate,avgAge,avgServYear,avgWorkDay,avgTotalWorkTime,avgRegularWorkDay,avgOverWorkDay,avgSalary,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
11158164.759646103,20.16085874065181,7.802713112651134,20.362113024631277,-10.966604511262778,11.434619360533233,19.587503131866935,-7.442186384157624,8.378590219421842,6.565593132336439,9.598914972061559,0.001,13936369.559790507,-13.811994683986782,5.106270574836496,-35.94166916570417,36.94166916570305,-2.4918094099333254,-18.54144407976929,-11.434769859741795,48.27248529178505,-16.43139308561054,4.114303205664805,-2.281739571487848,30.08664794033663,-2.2847414335596787,31.084480246243057,2.2093827636916163,-50.5401998260157,-86.91002220461043,405.3624071000627,2822.1726700198797,3537.2156342162457,-713.517600193267,-8209.232022099648,-7063.799323966832,-1054.2435289936666,42747.008363335335
