companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
166669.66102078988,0.7706995663249726,0.866331953995804,0.7438987841327602,0.17097279080592132,0.046189008312578106,0.024352459739919008,0.0091217877718143,1421451.1080657332,0.6332779554453415,0.46708046092095534,0.07374123168117452,0.8531925416090634,0.06483704624083364,0.17231613386940914,0.13714396697377151,0.08865734179581036,0.0936458022113972,0.07475429559224622,41.629286582345514,8.282124649954142,20.246155039269127,160.15032275317697,11.173661249220821,4666.299911253631,155.6106047143985,11863.457611471415
