companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
-37189.7999117717,1.157751691947781,1.0492715349505835,0.7300389674791194,-0.4999954383073218,0.33794407145975064,0.30118443016843566,0.09676919014966713,4378324.913190651,0.30128954757013493,0.7545036847722216,-0.470419458894101,0.6747575452421019,0.9689451247936385,0.0966529208037693,-0.526672119170938,-0.015085527619129069,0.25429880066344585,0.2088889464342003,37.06224683182332,-0.38010092728026734,41.74372329481287,173.82294355325934,69.52150717220272,6714.547786684901,-369.7962056008432,16691.792982297382
