companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
-48008.592524593056,-23.483070769546366,18.965553489374145,-5.86713934329986,23.73731328133457,15.452334370523788,-38.73329974618398,8.46151446583707,-1060942.3953758853,-8.778727048360969,21.914909509115756,35.28173720039641,-32.403756204127625,-14.085869249543299,-14.741585461519659,14.907504174112171,20.048940510198957,-148.08536462817398,93.18542941691766,134.3321164618794,314.980667075019,4644.288796275705,46273.287869098385,2740.577545304308,-46474.089735312424,125962.30043387716,-1188968.8950342394
