companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
253279.19105950883,0.32664241376993697,0.7010541675119377,0.17343882442385983,0.04007860205556568,0.04947091312203167,0.02793153866354814,2127789.003113419,0.3006157900867876,0.7380994607592655,0.09781986192560499,0.15992569300827597,0.12371016240355837,0.06713457854815141,0.17586848748939232,0.2171857654265139,1.6919524173481477,5196.540438734781,2037.9993910910728
