yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2036.0542066707894,1595935.4447601642,0.033644514661453684,1.5854406822127172,-0.4398068796592198,-0.07878367521890066,-0.059645853782498814,-0.0481362088430985,-830106.4443933778,0.8203072661652051,-0.5404196478078482,-0.25008509570407167,3.0363668864554785,-0.8459535759016399,-0.044927509226834694,-0.6775602855412383,-0.4486686431527721,39.61725621703056,26216.718084356413
