yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2028.6961048336825,11477205.730630092,0.019893243038938663,7.107385639604415,-3.912173616855224,-0.7963212382718694,-0.15818380509746022,0.0010000000000000002,-31639115.328793086,2.400737615265565,-13.266100978487229,0.47723042485376815,17.790297963869182,-3.216860241237994,-0.19346824773524623,-2.3355697333961807,-10.008011400449353,767.0999456206864,110087.58126760459
