0101,0107,0110,0350,1642
2,55,5,911.0,59.0
2,74,3,911.0,65.0
2,55,2,911.0,40.0
1,52,3,911.0,55.0
2,58,3,911.0,50.0
2,70,3,911.0,50.0
2,53,4,911.0,80.0
2,54,3,911.0,70.0
2,58,5,911.0,
2,59,3,911.0,60.0
2,45,5,911.0,60.0
2,54,4,911.0,80.0
2,56,4,911.0,76.0
1,34,5,911.0,156.0
2,54,3,911.0,100.0
2,43,4,911.0,85.0
2,57,3,911.0,84.0
1,62,3,911.0,150.0
2,58,3,911.0,80.0
2,71,3,911.0,20.0
2,57,5,911.0,100.0
2,51,4,911.0,130.0
2,49,5,911.0,110.0
1,52,4,911.0,80.0
2,49,5,911.0,100.0
1,50,2,911.0,80.0
2,41,4,911.0,60.0
2,61,3,911.0,100.0
2,43,5,911.0,90.0
2,55,3,911.0,70.0
2,48,4,911.0,80.0
2,61,4,911.0,85.0
2,57,4,911.0,150.0
2,44,4,911.0,150.0
2,58,4,911.0,150.0
2,69,2,911.0,59.0
2,68,2,911.0,80.0
1,69,4,911.0,55.0
1,50,5,911.0,135.0
2,51,5,911.0,130.0
2,48,-1,911.0,80.0
2,60,4,911.0,80.0
2,65,2,911.0,70.0
2,53,5,911.0,140.0
2,58,4,911.0,130.0
2,48,4,911.0,150.0
2,41,5,911.0,30.0
2,61,3,911.0,40.0
2,43,5,911.0,70.0
1,50,5,911.0,
2,44,4,911.0,120.0
1,51,4,911.0,180.0
2,53,4,911.0,120.0
2,58,3,911.0,100.0
2,45,5,911.0,50.0
2,55,5,911.0,100.0
2,63,3,911.0,74.0
2,57,5,911.0,180.0
2,63,3,911.0,60.0
2,50,4,911.0,120.0
2,63,5,911.0,80.0
2,48,4,911.0,66.0
2,56,4,911.0,50.0
2,54,5,911.0,90.0
2,73,2,911.0,30.0
2,66,3,911.0,40.0
2,41,5,911.0,
2,50,4,911.0,100.0
1,52,4,911.0,100.0
2,52,4,911.0,90.0
2,48,3,911.0,100.0
1,26,5,911.0,70.0
2,61,5,911.0,85.0
2,59,3,911.0,48.0
2,39,5,911.0,100.0
2,66,3,911.0,58.0
2,51,4,911.0,80.0
2,55,4,911.0,85.0
2,53,4,911.0,160.0
2,49,4,911.0,45.0
2,56,5,911.0,60.0
2,58,4,911.0,80.0
2,65,3,911.0,60.0
2,53,3,911.0,50.0
2,57,3,911.0,50.0
2,50,4,911.0,30.0
2,60,3,911.0,40.0
2,47,3,911.0,90.0
2,53,3,911.0,120.0
2,70,5,911.0,20.0
