0101,0107,0110,0350,1642
1,35,5,821.0,200.0
1,48,5,821.0,200.0
1,65,5,821.0,230.0
1,64,5,821.0,
1,54,4,821.0,220.0
1,51,5,821.0,
1,57,4,821.0,
2,56,3,821.0,50.0
1,53,3,821.0,70.0
1,37,6,821.0,270.0
1,57,4,821.0,220.0
1,59,4,821.0,320.0
2,41,5,821.0,87.0
2,52,5,821.0,
1,50,4,821.0,
1,44,5,821.0,260.0
1,26,6,821.0,170.0
2,43,5,821.0,160.0
1,31,7,821.0,180.0
1,35,6,821.0,300.0
1,33,6,821.0,200.0
1,71,4,821.0,
1,40,5,821.0,
1,28,6,821.0,164.0
1,43,5,821.0,160.0
1,33,6,821.0,290.0
1,64,3,821.0,320.0
1,57,6,821.0,197.0
1,47,4,821.0,193.0
1,32,6,821.0,180.0
1,61,5,821.0,
2,61,5,821.0,
1,29,6,821.0,250.0
1,41,5,821.0,250.0
1,65,2,821.0,140.0
1,61,5,821.0,220.0
1,36,4,821.0,250.0
1,28,6,821.0,150.0
1,49,5,821.0,625.0
2,42,5,821.0,155.0
1,45,5,821.0,180.0
1,32,5,821.0,223.0
1,70,4,821.0,
1,40,5,821.0,150.0
1,42,5,821.0,300.0
1,55,4,821.0,220.0
1,37,5,821.0,185.0
2,20,6,821.0,140.0
1,42,5,821.0,300.0
1,49,5,821.0,250.0
1,39,7,821.0,435.0
1,52,5,821.0,
1,54,5,821.0,470.0
2,59,5,821.0,150.0
1,42,5,821.0,680.0
1,59,3,821.0,
1,32,5,821.0,
1,30,6,821.0,
1,44,5,821.0,
1,34,6,821.0,400.0
1,45,5,821.0,220.0
1,29,7,821.0,180.0
1,36,5,821.0,320.0
1,40,5,821.0,250.0
1,30,6,821.0,250.0
1,31,5,821.0,200.0
1,41,5,821.0,300.0
1,23,6,821.0,200.0
1,40,5,821.0,320.0
1,32,5,821.0,
1,39,5,821.0,173.0
1,38,5,821.0,260.0
1,45,5,821.0,300.0
1,44,5,821.0,440.0
1,37,5,821.0,137.0
1,35,7,821.0,200.0
1,35,5,821.0,320.0
1,38,6,821.0,350.0
1,32,5,821.0,200.0
1,33,6,821.0,150.0
1,42,5,821.0,260.0
1,34,6,821.0,400.0
1,53,3,821.0,
1,51,5,821.0,
1,27,7,821.0,250.0
1,32,7,821.0,280.0
1,41,5,821.0,
1,44,5,821.0,350.0
1,26,6,821.0,300.0
1,46,5,821.0,550.0
