companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
273356.5094115529,0.6489395749651027,0.8246373373806097,0.1067096573470323,0.03637536223141513,0.019377718176033065,0.005929147216516162,1473196.185006909,0.5769097286208904,0.6854955932866087,0.17731492203887433,0.22079866616451405,0.11591915480074277,0.08750777318954439,0.1049069989277509,0.08116712055951991,10.71766269122054,3012.690470276313,2021.9993985169785
