yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2036.9912548561772,48038.88815393811,0.7136687849551819,0.5355280480840108,0.24701864760446313,0.1221362075297258,0.052922701849627884,0.028342553014168603,702345.1358058304,0.36243356327795045,0.7721845339415623,0.005223685541135156,0.06316561005875312,0.11052776299374803,0.12035004490912193,0.1191271556693323,0.1324288932766584,1.8415553764048127,6854.7109878748015
