companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
172156.43754378613,0.4641539491788458,0.9435216384204981,0.7582676744602392,0.10622792531787686,0.05189894303536227,0.04209921783327211,0.03514737547975769,1477744.4791504033,0.379080186264543,0.7270482142164628,0.10248842717437823,0.6667226228806283,0.1589500781019721,0.15849466994101613,0.07801018586080011,0.08201131926724639,0.14858512015244055,0.2905966723855017,41.11843149907792,7.991114413490104,20.23476477422355,159.41847835971043,4.465807220984303,2930.301563140398,52.816604258748384,2925.1518352773637
