0101,0107,0110,0350,1642
1,50,8,132.0,620.0
1,35,6,132.0,210.0
1,27,8,132.0,200.0
1,34,8,132.0,240.0
1,37,9,132.0,300.0
1,31,6,132.0,250.0
1,37,8,132.0,290.0
1,27,8,132.0,250.0
1,33,8,132.0,300.0
1,55,7,132.0,270.0
1,36,6,132.0,200.0
2,26,6,132.0,130.0
1,28,7,132.0,200.0
1,31,9,132.0,160.0
1,25,9,132.0,50.0
2,24,7,132.0,110.0
1,31,5,132.0,
1,31,6,132.0,250.0
1,35,6,132.0,175.0
1,31,8,132.0,200.0
1,24,6,132.0,120.0
1,35,6,132.0,150.0
1,47,7,132.0,235.0
1,42,7,132.0,360.0
1,38,7,132.0,400.0
1,42,6,132.0,350.0
1,46,5,132.0,400.0
1,33,7,132.0,300.0
1,37,7,132.0,275.0
1,23,6,132.0,90.0
1,29,6,132.0,140.0
1,34,7,132.0,260.0
2,24,5,132.0,110.0
1,42,5,132.0,-1.0
1,29,8,132.0,230.0
1,31,7,132.0,200.0
1,34,9,132.0,150.0
1,42,6,132.0,210.0
1,31,8,132.0,350.0
1,28,6,132.0,160.0
1,28,7,132.0,180.0
1,30,7,132.0,200.0
1,26,7,132.0,100.0
1,25,6,132.0,110.0
1,26,7,132.0,200.0
1,32,7,132.0,200.0
1,33,7,132.0,180.0
1,31,7,132.0,210.0
1,24,6,132.0,96.0
