companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
142075.171632953,0.809829573079135,0.5342122674965708,0.24775604789505223,0.13966760672266787,0.05492415987365007,0.012456657170645258,1462264.0177983046,0.859082026698637,0.4504297292924093,0.44716247617066074,0.12053191296345744,0.15839403487071024,0.17827164828771735,0.15514415160896533,0.08156500430933988,7.624092198233484,3327.0233130025445,2017.000077260316
