0101,0107,0110,0350,1642
1,28,5,721.0,90.0
1,38,5,721.0,
1,39,4,721.0,-1.0
1,52,3,721.0,79.0
1,41,4,721.0,
1,47,3,721.0,90.0
1,55,4,721.0,100.0
1,41,5,721.0,
1,41,4,721.0,100.0
1,18,5,721.0,50.0
1,33,5,721.0,150.0
1,32,5,721.0,150.0
1,56,4,721.0,
1,43,3,721.0,150.0
1,38,5,721.0,160.0
1,55,3,721.0,80.0
1,46,5,721.0,200.0
1,52,4,721.0,120.0
1,47,4,721.0,120.0
1,54,5,721.0,
1,43,5,721.0,
1,45,4,721.0,30.0
1,39,5,721.0,140.0
2,51,3,721.0,65.0
1,42,6,721.0,
1,50,5,721.0,78.0
1,37,5,721.0,120.0
1,36,5,721.0,130.0
1,40,4,721.0,150.0
1,39,5,721.0,150.0
1,49,4,721.0,120.0
1,39,5,721.0,140.0
1,51,4,721.0,48.0
1,33,4,721.0,80.0
2,49,5,721.0,57.0
1,40,5,721.0,
1,63,4,721.0,150.0
1,45,5,721.0,
1,49,4,721.0,200.0
1,42,4,721.0,120.0
1,27,5,721.0,80.0
1,24,5,721.0,70.0
1,46,4,721.0,170.0
1,40,5,721.0,160.0
1,40,4,721.0,60.0
1,35,7,721.0,250.0
1,41,5,721.0,320.0
1,50,4,721.0,280.0
1,33,5,721.0,130.0
1,32,5,721.0,140.0
2,50,5,721.0,70.0
1,36,4,721.0,120.0
1,46,5,721.0,
1,25,5,721.0,50.0
1,40,5,721.0,
1,44,5,721.0,120.0
2,38,4,721.0,30.0
1,40,5,721.0,135.0
1,36,7,721.0,
1,32,7,721.0,
1,41,3,721.0,
1,42,4,721.0,100.0
1,30,5,721.0,150.0
1,30,4,721.0,110.0
1,32,5,721.0,200.0
1,23,5,721.0,61.0
1,19,5,721.0,100.0
1,34,5,721.0,150.0
1,21,5,721.0,50.0
