companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
141603.93681819737,0.5445155315005366,0.4247554308762176,0.34632483720679375,0.13467073282906838,0.05957114534331809,0.02191322507626392,1676525.294743538,0.19715108701570472,0.8073404408513838,0.09642106330665001,0.10670072798025387,0.18530958281888843,0.15012279748803437,0.15226584139698218,0.1259227391076827,7.538584187295783,2370.49376846652,2014.9999725955015
