companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
79148.76691945456,0.7347935662261618,0.8243086350224935,0.0861713170205487,0.04663892541105419,0.023023860114347983,0.009169023164603551,872907.4943494573,0.6486217194232733,0.9453148725706573,0.012733857609593224,0.12915297607479914,0.07564168446961972,0.08986292354169656,0.11100267455415747,0.10058120787942215,7.725188505108235,5694.098836785764,2033.9999842880227
