0101,0107,0110,0350,1642
1,40,7,316.0,600.0
1,47,5,316.0,250.0
1,64,5,316.0,350.0
1,43,5,316.0,380.0
1,25,7,316.0,160.0
2,49,5,316.0,130.0
1,43,7,316.0,400.0
1,44,7,316.0,350.0
1,45,7,316.0,520.0
1,58,7,316.0,300.0
1,41,6,316.0,400.0
1,41,5,316.0,400.0
1,46,7,316.0,250.0
1,46,7,316.0,260.0
2,44,6,316.0,250.0
1,52,8,316.0,250.0
1,40,5,316.0,350.0
1,35,7,316.0,450.0
1,65,7,316.0,150.0
1,41,6,316.0,350.0
1,45,7,316.0,460.0
1,34,6,316.0,150.0
2,39,7,316.0,550.0
1,31,7,316.0,175.0
1,62,7,316.0,280.0
1,44,6,316.0,150.0
1,63,4,316.0,180.0
1,44,5,316.0,250.0
1,33,5,316.0,250.0
2,32,7,316.0,
1,36,7,316.0,330.0
1,40,7,316.0,300.0
1,58,5,316.0,250.0
1,52,6,316.0,450.0
1,32,7,316.0,220.0
1,53,3,316.0,
2,26,7,316.0,160.0
1,57,4,316.0,160.0
2,42,5,316.0,180.0
1,36,6,316.0,350.0
1,40,7,316.0,350.0
1,32,7,316.0,290.0
1,29,7,316.0,197.0
1,30,6,316.0,250.0
1,49,5,316.0,337.0
1,55,7,316.0,420.0
1,26,7,316.0,200.0
1,62,5,316.0,
1,35,6,316.0,150.0
1,35,6,316.0,300.0
1,35,5,316.0,300.0
2,34,7,316.0,200.0
1,38,7,316.0,550.0
1,32,6,316.0,350.0
1,55,5,316.0,
1,43,6,316.0,250.0
2,35,7,316.0,330.0
1,38,5,316.0,220.0
1,68,8,316.0,250.0
1,49,6,316.0,300.0
2,28,6,316.0,130.0
1,34,6,316.0,350.0
1,27,6,316.0,200.0
1,64,5,316.0,200.0
1,26,6,316.0,230.0
1,52,7,316.0,200.0
2,21,6,316.0,120.0
2,49,5,316.0,140.0
1,37,5,316.0,162.0
1,44,7,316.0,450.0
2,36,6,316.0,172.0
2,40,7,316.0,220.0
1,60,6,316.0,150.0
1,48,6,316.0,280.0
2,25,7,316.0,250.0
1,53,7,316.0,500.0
1,33,6,316.0,240.0
1,39,7,316.0,400.0
1,45,5,316.0,310.0
1,54,7,316.0,450.0
1,33,5,316.0,100.0
1,42,5,316.0,250.0
1,50,7,316.0,
1,27,7,316.0,150.0
2,43,6,316.0,120.0
1,35,7,316.0,500.0
1,51,5,316.0,160.0
1,37,6,316.0,330.0
2,32,5,316.0,400.0
1,50,7,316.0,350.0
1,35,7,316.0,180.0
1,32,7,316.0,180.0
1,38,7,316.0,245.0
2,27,6,316.0,150.0
1,61,5,316.0,235.0
1,32,7,316.0,200.0
2,24,7,316.0,145.0
2,34,7,316.0,160.0
1,42,7,316.0,300.0
2,33,7,316.0,350.0
1,54,5,316.0,260.0
2,35,7,316.0,180.0
1,42,7,316.0,350.0
2,48,5,316.0,
1,39,6,316.0,370.0
1,37,8,316.0,500.0
1,41,5,316.0,500.0
1,51,5,316.0,520.0
2,26,7,316.0,130.0
1,37,6,316.0,480.0
2,24,6,316.0,265.0
1,29,7,316.0,400.0
1,48,7,316.0,525.0
2,51,5,316.0,180.0
1,50,7,316.0,395.0
1,44,5,316.0,125.0
2,30,6,316.0,166.0
2,24,6,316.0,200.0
1,28,7,316.0,210.0
1,51,6,316.0,385.0
1,42,7,316.0,430.0
1,45,5,316.0,250.0
1,64,3,316.0,
1,49,5,316.0,665.0
1,35,7,316.0,340.0
1,38,7,316.0,650.0
1,40,6,316.0,250.0
1,43,5,316.0,190.0
1,39,7,316.0,
1,41,6,316.0,450.0
1,38,5,316.0,
1,39,7,316.0,330.0
1,40,5,316.0,300.0
1,44,7,316.0,500.0
1,41,7,316.0,350.0
2,38,7,316.0,95.0
1,39,7,316.0,350.0
1,37,7,316.0,300.0
1,40,5,316.0,220.0
1,41,7,316.0,240.0
1,43,7,316.0,350.0
1,39,7,316.0,250.0
1,35,5,316.0,250.0
1,33,7,316.0,335.0
1,40,6,316.0,500.0
1,40,6,316.0,250.0
2,33,6,316.0,200.0
1,35,8,316.0,300.0
1,42,6,316.0,350.0
2,32,7,316.0,230.0
1,41,5,316.0,420.0
1,38,7,316.0,400.0
2,36,5,316.0,160.0
1,35,7,316.0,350.0
1,35,8,316.0,500.0
2,29,5,316.0,
1,33,7,316.0,200.0
1,24,5,316.0,188.0
1,38,7,316.0,300.0
1,30,6,316.0,230.0
1,27,7,316.0,180.0
1,31,6,316.0,300.0
1,30,6,316.0,240.0
1,37,6,316.0,260.0
1,52,6,316.0,600.0
2,47,5,316.0,150.0
1,28,6,316.0,190.0
1,29,7,316.0,230.0
1,45,7,316.0,430.0
1,44,5,316.0,400.0
1,29,7,316.0,150.0
1,47,5,316.0,180.0
1,31,6,316.0,260.0
1,46,6,316.0,370.0
1,28,8,316.0,200.0
1,34,7,316.0,300.0
2,38,7,316.0,300.0
1,32,7,316.0,250.0
1,40,7,316.0,475.0
1,43,5,316.0,
1,37,5,316.0,260.0
1,35,6,316.0,188.0
1,33,5,316.0,185.0
2,45,5,316.0,100.0
2,28,7,316.0,130.0
1,38,7,316.0,380.0
1,32,6,316.0,200.0
1,44,7,316.0,200.0
2,24,6,316.0,125.0
1,39,7,316.0,584.0
2,38,6,316.0,130.0
1,59,5,316.0,750.0
1,42,5,316.0,185.0
