year,companyCount,ownerMaleRate,ownerFemaleRate,singlePropCompanyRate,multiBusinessCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,U100D300CompanyRate,U300CompanyRate,workerCount,workerMaleRate,workerFemaleRate,singlePropWorkerRate,multiBusinessWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,etcWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,U100D300WorkerRate,U300WorkerRate,avgAge,avgServYear,avgWorkDay,avgTotalWorkTime,avgRegularWorkDay,avgOverWorkDay,avgSalary,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
2020,420889.0,0.925,0.075,0.969,0.031,0.952,0.019,0.012,0.009,0.004,0.003,0.0,1091939.0,0.863,0.137,0.676,0.324,0.36,0.543,0.043,0.054,0.393,0.047,0.064,0.112,0.109,0.163,0.112,48.5,7.6,21.5,174.9,161.6,13.3,3018.0,2719.0,300.0,4703.0
2021,426993.6277143872,0.9242224614328798,0.07627898912069725,0.9662296764246959,0.03358443900974778,0.9473674774473796,0.02304205635613732,0.01403110906652573,0.009204744560329693,0.0037175257456758225,0.0020179035191772547,0.00017604356556898278,1096868.4641296673,0.8623181349643851,0.13758823014191585,0.6785549843760712,0.3211966647057709,0.36325815692597524,0.5429766202115772,0.036532345086945944,0.05752437936443937,0.3949884490138792,0.052845912878173,0.06867420817549054,0.11541464463781528,0.09956710427957427,0.15436556571133728,0.1135069286721154,49.197148443787434,7.884691159800611,21.209901065877986,171.6428496330059,158.05323295667128,13.604574995002622,3104.775395947754,2816.562904806685,288.0967891262093,4787.767901897164
2022,434669.94511358516,0.922069128353832,0.07841628756772867,0.9640703140106229,0.03577961883713984,0.9472328392475533,0.022522287965423216,0.014556642131630229,0.010198862060158333,0.003390558713349045,0.0015710737592641924,0.00019288779785972543,1051256.5881647556,0.8609840563238929,0.13895348967315574,0.6769652677616326,0.322774072655312,0.3660820579156305,0.5420417283191369,0.03320402081899673,0.058920236544806714,0.3974058394876422,0.05423162036077442,0.07061170038580775,0.11886222562082258,0.09561824980053876,0.14910015421486808,0.11325377197623397,49.49698329855663,8.048554171425518,21.086596051021047,169.87058050953084,156.2646835385624,13.603666674118443,3220.064090576806,2930.9333854066754,289.0330496274313,4907.699657098637
2023,442646.67012255645,0.9195854510070336,0.08089695051958787,0.9616651144730572,0.038200369149463495,0.947118977722129,0.02141450631018632,0.01531719783881666,0.011077138143175555,0.0032908515096036588,0.0012320305979919184,0.00020374582914487707,1007289.9900349597,0.8596165036257026,0.14032486239845682,0.6744510835041654,0.3252855489179779,0.3690758197971357,0.5404850341766884,0.031044264149242856,0.059651832014214715,0.39955942394573657,0.05419792378714505,0.07239679487407007,0.12154494467965835,0.09339203451467601,0.14429361163251678,0.11361541953031681,49.778043038973955,8.1846490103148,21.06940803027033,169.0641709041675,155.43174620712796,13.630862888207503,3339.2372310165274,3044.3193264633887,294.84207303754135,5000.809258778679
2024,450671.1882276027,0.9171754927989091,0.08330520130904609,0.9587533309764249,0.041129460641307194,0.9462306564309311,0.020425428335043627,0.01641354533948995,0.012043853560665736,0.003283581699149784,0.0009772182544440997,0.00023196667705949387,962451.3697325545,0.8582059052044277,0.14172557960852816,0.6712785738369559,0.3284535550570261,0.372032592001095,0.5385818530877317,0.029261697227893096,0.060410874219750166,0.40113092699028885,0.053746879655989815,0.07417535519450595,0.12423762491218601,0.09164247014812701,0.13990569077644924,0.11414425178789281,50.06219445539451,8.319776060342637,21.03055385554521,168.26275936242007,154.4863604486265,13.777206745440509,3465.0141522256213,3161.4475365216103,303.51398086651955,5106.655754645039
2025,458686.6225816408,0.9149675212820991,0.08551539968199967,0.9552620015039491,0.04464380984521811,0.9444275427899521,0.019683497346584505,0.017837030122728817,0.013174940091278182,0.0033624508033553956,0.0007823175009430659,0.0002765440325914507,917308.0119154318,0.8568774574122173,0.14303658249720097,0.6673924590318342,0.33233054558182173,0.3747878781473694,0.5366528224248015,0.027650711164789482,0.06122606257162583,0.40184453971888157,0.053076208335876285,0.0760037742724869,0.12719817445431617,0.09027070254072797,0.13584999324923522,0.11473775038115491,50.353161280045704,8.453825919334445,20.977521726035018,167.40965055244277,153.472910473633,13.940153999497,3596.5387796172786,3282.7840046757105,313.7216545537293,5221.66342031007
2026,466680.3954248274,0.913023700802666,0.08746479899264858,0.9511632216991972,0.04876890960665527,0.9416840556760748,0.019184284207022007,0.01958571469508437,0.014514610365791804,0.0035332487093764874,0.0006340825221205736,0.0003361959699876521,871959.8403637926,0.8557174191716421,0.14417509126564163,0.6627382006441219,0.33697269573214517,0.37724979799735736,0.5347373386037885,0.026239728522098188,0.062121033004382986,0.40157238566020936,0.052211848841888064,0.07788598277060453,0.13049821880003223,0.08927114383631216,0.13207978228244652,0.11547449067567367,50.6528165357749,8.587001058572518,20.92343589602472,166.56435247577883,152.4870302994869,14.083605412121031,3733.400104659325,3408.4809911367793,324.90146708255895,5339.9540283762935
2027,474638.73543534306,0.911393198229792,0.089103587022307,0.9464262514536993,0.053534577375987755,0.9379616224997994,0.018915497086659044,0.02168238172725996,0.016097727421550537,0.0037972780820553047,0.0005263615723800387,0.00041079471086733475,826432.006186496,0.8547829306084253,0.1450855337119798,0.6572760545908289,0.34242048216202114,0.37936617324291144,0.532790196393246,0.025085710721160087,0.06313496406401933,0.4002458355368279,0.05115280677998385,0.07983257029402159,0.13415899930065758,0.08860881467269507,0.12856709362362892,0.11645181457320308,50.96227030663493,8.720672589867046,20.87185591091099,165.74930187528292,151.5499274535058,14.208783487103531,3875.6135983240097,3538.798652561021,336.81029610155144,5458.824244617629
2028,482550.22262848174,0.9101236052430547,0.09038382416598714,0.9410191259581588,0.05897265132426853,0.9332033052706192,0.01887646330369308,0.024157949891670402,0.017956091138014982,0.004153684084289105,0.00045634503821458464,0.0005006181037225754,780726.4288057662,0.8541141599558961,0.14572854295938675,0.6509771529691143,0.34870305808030566,0.38109944532134404,0.5307636056095014,0.02423885605768969,0.06430321811046438,0.39780838328478946,0.049894715156964725,0.08185841509693349,0.13819730240631203,0.08824093755020587,0.12529265021437422,0.11775867755455544,51.28202457566987,8.856269290519432,20.821883548287147,164.9595373897813,150.64770877158367,14.324597575525587,4023.395264282631,3674.0504116490206,349.3518050234446,5577.517000991294
2029,490407.54905484215,0.9092620672642583,0.09125818076820122,0.9349101319165084,0.06511503156513511,0.9273370640054261,0.019079848575389524,0.02704550596718265,0.020119067099713714,0.004601179711311475,0.000422717571442497,0.0006061070930065279,734844.0265710815,0.853741093272011,0.14607446739088403,0.6438215728030037,0.3558406027076809,0.38241918245814044,0.5286199236873074,0.023737007467668464,0.06565646726194405,0.3942038569240487,0.048433601491679995,0.0839815988883688,0.14263393902760926,0.08812927087990038,0.12224419111638338,0.11946488376862185,51.612392019750295,8.99495739469656,20.771715052560413,164.1823251043132,149.76058708006258,14.438094321988387,4177.020277103193,3814.5419658738565,362.4962075731056,5696.055216305797
