year,companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,U100D300CompanyRate,U300CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,etcWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,U100D300WorkerRate,U300WorkerRate,avgAge,avgServYear,avgWorkDay,avgTotalWorkTime,avgRegularWorkDay,avgOverWorkDay,avgSalary,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
2019,423398.0,0.507,0.965,0.946,0.034,0.013,0.006,0.001,0.0,0.0,825474.0,0.516,0.865,0.416,0.46,0.071,0.052,0.634,0.111,0.09,0.085,0.038,0.03,0.012,44.0,6.1,22.3,176.2,171.6,4.6,2794.0,2697.0,96.0,3256.0
2020,428450.4706162941,0.5015861848459767,0.9646458602033025,0.9530317765359378,0.028829967119892275,0.010060013187746575,0.0058232807602321135,0.0016974374413070183,0.00041012601268035874,9.164507679191962e-06,766494.190891424,0.5139080970764652,0.8602428764301906,0.4155679046459042,0.45066812776085124,0.08149377881564046,0.05238276639745931,0.6329486661749523,0.11042427530181993,0.0850646446502959,0.08458708126908676,0.04021173237883033,0.030765273008663482,0.016243601581683975,44.07191882511859,6.2594735535387,21.469708144906505,171.0276109329581,164.00620600202967,7.030722431489309,2954.7679686772453,2829.2694023777967,125.31209935968383,3960.788126189749
2021,432595.2357742237,0.4973292788315198,0.9636939444074061,0.9608225631763243,0.02451584144139851,0.00675522893737282,0.004993179174938425,0.0023197800152695534,0.000553999984311361,5.2394619027235165e-05,732005.7415500218,0.5129922281836539,0.8533566834983046,0.41379051012963886,0.4522685715080711,0.08505938319452125,0.04916184081940185,0.6288621503834844,0.11110347804208949,0.08196218075050038,0.08565552354394756,0.04340084676947628,0.03156700838713934,0.01769088024096141,44.23760168127419,6.3528385621110735,21.050853480617736,167.08170216732339,159.8505181313872,7.236310232421076,3082.5304788250714,2942.1216479465293,140.34033061978954,4336.982369176347
2022,436818.0714055273,0.4931683104415726,0.96227699685785,0.9699992675780098,0.019526082915073795,0.0031618698287247393,0.003769159443854378,0.0028930595822410123,0.0005477276101961102,8.977162121521966e-05,703073.472626247,0.513175014442917,0.8441873901564454,0.41164933294838857,0.4565218147408586,0.0868335913276528,0.04533583411331789,0.6237512699305586,0.11154720506880907,0.0791356208053855,0.08607004787606742,0.04758218653345883,0.03238767870529667,0.019711684477265817,44.406932386622664,6.416106590166561,20.91294641539039,165.03099646876208,158.14339544831495,6.891029644433889,3203.6538157999275,3052.393638449934,151.19747432279195,4511.459564504519
2023,441110.85769119,0.48916038022580927,0.9602215512088479,0.9801377828716874,0.01378831364066796,-0.0004326194157214802,0.002401891603617909,0.00338537486651758,0.00047756067000253796,0.00012974789292659718,672639.107880211,0.5142341473313274,0.8330765840972738,0.40954249303427004,0.46079218508967906,0.08803099001927163,0.041991065270393604,0.6183727520200197,0.11165933051048522,0.07633758276254857,0.08571177676074532,0.05177389431873489,0.03305266820608589,0.02325107855757133,44.55704044916653,6.487457396097479,20.84523683068605,163.80648590017788,157.15263260580537,6.656446593142206,3330.3818023628796,3169.318451337972,160.99790915902548,4600.504677475994
2024,445397.9461893545,0.48548913352573236,0.9573718508086659,0.9907528923753526,0.0074818203415929485,-0.0038894311595801534,0.0010923377137376303,0.0037844716793120382,0.00037909958283473613,0.0001763649614454784,638967.2192058866,0.5160733998023651,0.8201887825856178,0.4075275887801214,0.4647072731497689,0.08877778767020757,0.03934786335980707,0.6127207082895698,0.11152014841306686,0.07357543533473068,0.08499708477584239,0.05561687583945135,0.03344517718720487,0.02825882082473627,44.67261453470094,6.577901270739879,20.75067665396013,162.67726904202308,156.07189528303257,6.606915309311116,3467.7024786907714,3297.199095991672,170.44143351275744,4669.595258148672
2025,449667.73393593833,0.48227280241611986,0.9536700257137718,1.001546274462399,0.0007729205669217976,-0.007196648067723049,-5.8722987772874546e-05,0.004108160421334887,0.00026503828997481195,0.00023188369733875272,601562.927338446,0.5186406588718897,0.8056657496352266,0.40557845519302227,0.4683431901343825,0.0890579409686776,0.03738739592058986,0.606665517895539,0.11117140442840663,0.07084673560936897,0.0842593022239751,0.0591325179819471,0.03353725708613327,0.03448895393195192,44.74984723064603,6.6883187643923465,20.6159710419,161.44614288180745,154.78582989701601,6.6607240762986955,3616.8469409883674,3437.094797755244,179.6994387688688,4747.300966914849
2026,453925.78476563486,0.47956505018243667,0.9491064380040879,1.0123410635110384,-0.00621091608919655,-0.010366268885925595,-0.0010223055451694524,0.004382975955362873,0.0001401750920944772,0.0002986519649244251,560030.7139242054,0.5218845770855636,0.7896370692005457,0.4036739691378398,0.471765499862021,0.08887498634861503,0.03606480818567963,0.6001360823671399,0.11062866690083147,0.0681518089730469,0.08366712098549611,0.062430226360132485,0.03333925413253931,0.04170796311939082,44.79275383322425,6.817621765636267,20.45356805330805,160.14526900167996,153.39334681688115,6.751479511200504,3777.5961335611278,3588.660842355035,188.89590521353585,4845.082416775984
2027,458167.20207181573,0.47738673352879946,0.9436865910910541,1.023022815414997,-0.01337705325250782,-0.01340127971492397,-0.0018016382733260852,0.004632850086483457,7.498656898682898e-06,0.0003785740917791303,513923.5235737399,0.5257506028066203,0.7722001099291232,0.4017964772233724,0.4750089386888344,0.08825540057574872,0.03533598776694523,0.5931067922723993,0.1098991377557826,0.06550140456474923,0.08329026703912912,0.06560903792235026,0.03287238185688003,0.049736259573896685,44.80808058073984,6.964571368890527,20.276562402404434,158.84729142982505,151.9970300867239,6.849431517601182,3949.345847121099,3751.1539757962178,198.16845829912933,4967.716555073439
2028,462373.1360310599,0.475747486483701,0.9374173229045792,1.0335112774415784,-0.02066192427597624,-0.016294433275969356,-0.0024087900592276515,0.004876421711872612,-0.0001302962964623202,0.000472721892752962,462832.3315839316,0.5301899405223949,0.7534148006174435,0.39992064987387255,0.47811215137237184,0.08723429224597092,0.03515138726040505,0.585562255770748,0.10898668496507564,0.06291273246501106,0.08315614691206125,0.06874420013268309,0.03215929450716272,0.058445433187610724,44.802459638097545,7.127919122756645,20.09335582711031,157.60430146537854,150.6577653512192,6.945819440813821,4131.48281229029,3923.8382488416687,207.63866007229973,5117.275789282479
