0101,0107,0110,0350,1642
1,47,6,513.0,
2,31,5,513.0,
2,59,3,513.0,50.0
2,55,3,513.0,800.0
1,35,7,513.0,280.0
2,33,5,513.0,
2,51,4,513.0,80.0
1,42,8,513.0,40.0
2,37,7,513.0,20.0
2,55,3,513.0,200.0
2,62,3,513.0,68.0
1,33,5,513.0,
2,54,3,513.0,40.0
2,59,3,513.0,
2,42,5,513.0,250.0
2,33,5,513.0,
2,48,4,513.0,
1,45,4,513.0,
2,41,5,513.0,60.0
2,41,5,513.0,150.0
2,41,5,513.0,200.0
2,37,5,513.0,150.0
1,47,5,513.0,
2,46,7,513.0,40.0
2,49,4,513.0,120.0
2,41,5,513.0,250.0
2,42,5,513.0,300.0
1,50,5,513.0,
1,34,5,513.0,120.0
2,30,5,513.0,50.0
1,58,7,513.0,100.0
2,52,5,513.0,150.0
1,50,4,513.0,
2,49,5,513.0,80.0
2,54,5,513.0,70.0
2,40,5,513.0,40.0
1,54,4,513.0,
1,40,7,513.0,
2,45,4,513.0,65.0
2,41,5,513.0,160.0
1,47,4,513.0,
2,48,4,513.0,
2,48,5,513.0,100.0
2,40,4,513.0,
2,43,4,513.0,
2,30,5,513.0,30.0
1,70,5,513.0,
2,67,3,513.0,
1,54,3,513.0,
2,49,3,513.0,
2,54,5,513.0,80.0
2,25,5,513.0,60.0
2,47,5,513.0,
2,41,5,513.0,130.0
2,62,2,513.0,
2,34,5,513.0,80.0
2,45,5,513.0,150.0
2,67,2,513.0,
2,45,5,513.0,350.0
2,38,7,513.0,200.0
2,60,4,513.0,
1,52,3,513.0,
2,47,5,513.0,10.0
2,33,5,513.0,50.0
1,44,5,513.0,
2,57,5,513.0,140.0
1,38,4,513.0,140.0
2,50,4,513.0,100.0
2,33,5,513.0,95.0
2,52,5,513.0,
2,47,5,513.0,140.0
2,54,5,513.0,50.0
1,39,7,513.0,200.0
2,43,7,513.0,90.0
1,34,7,513.0,200.0
2,72,3,513.0,80.0
2,45,4,513.0,60.0
2,28,5,513.0,70.0
2,29,5,513.0,70.0
2,38,5,513.0,180.0
2,56,3,513.0,
2,36,5,513.0,10.0
2,51,3,513.0,
2,37,5,513.0,80.0
2,45,5,513.0,300.0
2,36,5,513.0,200.0
2,62,3,513.0,
1,41,7,513.0,
2,45,5,513.0,130.0
2,46,4,513.0,250.0
2,46,4,513.0,50.0
2,38,5,513.0,100.0
1,63,4,513.0,
2,38,6,513.0,120.0
1,35,7,513.0,
1,46,3,513.0,
2,39,5,513.0,150.0
1,55,3,513.0,
2,41,7,513.0,200.0
2,36,6,513.0,300.0
1,41,4,513.0,
2,54,5,513.0,178.0
2,36,4,513.0,100.0
2,44,4,513.0,100.0
2,37,5,513.0,150.0
2,40,5,513.0,300.0
2,46,5,513.0,100.0
2,24,5,513.0,50.0
1,49,3,513.0,
1,36,6,513.0,75.0
1,37,5,513.0,
2,30,5,513.0,120.0
2,53,5,513.0,350.0
2,37,5,513.0,250.0
2,36,5,513.0,300.0
2,58,4,513.0,50.0
2,48,5,513.0,
1,54,7,513.0,40.0
2,30,5,513.0,150.0
2,34,5,513.0,120.0
1,64,5,513.0,150.0
1,64,4,513.0,
2,52,3,513.0,
2,80,2,513.0,
2,63,3,513.0,50.0
2,38,4,513.0,60.0
2,76,2,513.0,
2,73,2,513.0,
2,68,2,513.0,
2,41,5,513.0,
1,48,4,513.0,
2,47,4,513.0,
2,23,6,513.0,100.0
2,31,6,513.0,100.0
1,39,5,513.0,
2,36,5,513.0,
1,34,7,513.0,150.0
