yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2011.9995938373133,8595.176376468036,0.8767345872239716,0.42125309780829545,0.22766673922748204,0.14747984736695974,0.13786798947793813,0.044262688242590366,148212.13540821755,0.8564959793206215,0.9366110651863352,0.039196514386218344,0.06171566109645467,0.08997021572245545,0.11923546648922684,0.2576474104729153,0.1790873341031456,14.578290143720551,3263.236104597774
