companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
404180.13408056996,4.732316409680315,41.9297395869598,-34.89260963072706,1.6573789782882944,-9.444596850801023,2.0492727768098327,545978.6351306606,5.810671643987234,-17.350541075463674,8.527253193827299,11.985794655484664,-13.271748222915006,1.5678957886097384,-22.72078051179718,12.767693444289662,-389.90389650700524,-6182.691185364354,2034.7120338918512
