companyCount,ownerMaleRate,singlePropCompanyRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,singlePropWorkerRate,selfEmpFamilyWorkerRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgAge,avgServYear,avgWorkDay,avgRegularWorkDay,avgOverWorkDay,avgFixedSalary,avgOvertimeSalary,avgBonusSalary
8883.556431237019,0.9765066452954676,0.7201784511325966,1.0198470071805423,-0.22150525577889368,0.18108396470902358,-0.08224054328957953,0.12231575232300607,47495.77390788225,0.7323385929108271,0.2931314535834033,0.010257773881815292,0.48584970551293516,0.1577545167260226,0.29790639372861005,-0.006456067836126955,0.16867200616091127,-0.2815827009480529,0.7164652259232853,38.03761316360165,6.7522123703471735,45.499759979059604,321.70797533377447,-3.515729438234601,1677.8543870200265,-174.32256342804203,12817.553124545724
