0101,0107,0110,0350,1642
1,30,5,415.0,100.0
1,56,3,415.0,70.0
2,23,6,415.0,
1,42,5,415.0,60.0
1,19,5,415.0,60.0
1,40,5,415.0,
1,22,5,415.0,80.0
1,48,3,415.0,140.0
1,53,5,415.0,180.0
1,20,5,415.0,75.0
1,35,5,415.0,
2,34,5,415.0,
1,24,7,415.0,60.0
1,65,4,415.0,
2,58,3,415.0,
2,36,5,415.0,
2,45,5,415.0,
1,40,5,415.0,
1,57,3,415.0,
2,52,4,415.0,
1,35,5,415.0,
2,23,6,415.0,100.0
2,23,7,415.0,35.0
1,35,7,415.0,
1,43,7,415.0,
1,47,5,415.0,
2,36,5,415.0,
1,55,7,415.0,
2,50,5,415.0,
2,23,5,415.0,110.0
1,36,5,415.0,150.0
1,36,6,415.0,
1,32,5,415.0,130.0
1,41,6,415.0,
1,42,6,415.0,
2,33,4,415.0,
1,66,5,415.0,
2,59,5,415.0,
1,33,5,415.0,
1,19,6,415.0,120.0
2,34,4,415.0,100.0
2,32,6,415.0,
1,50,3,415.0,
2,47,3,415.0,
1,18,5,415.0,
1,35,5,415.0,
1,47,5,415.0,
1,43,5,415.0,
2,37,5,415.0,
1,39,5,415.0,
2,40,5,415.0,
1,19,5,415.0,40.0
1,41,5,415.0,
2,38,5,415.0,
1,43,7,415.0,
1,42,5,415.0,
1,50,3,415.0,
2,21,5,415.0,
1,30,7,415.0,
1,25,5,415.0,55.0
1,45,6,415.0,
1,47,5,415.0,
2,44,5,415.0,
2,43,5,415.0,
2,41,5,415.0,
2,49,4,415.0,
1,43,5,415.0,
1,34,8,415.0,
2,36,5,415.0,
2,25,7,415.0,
1,27,8,415.0,
2,48,5,415.0,
1,21,5,415.0,60.0
