yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2008.9999102327292,168255.37453962304,0.47445771531759884,0.7571040565679237,0.0977422575402602,0.05321015998672618,0.0414769589639377,0.03538366079879109,1451141.8276698142,0.384223320928146,0.6628160763695545,0.16064761111150772,0.16151258061616017,0.07391260911110459,0.08486096916585373,0.15544642546057474,0.2869812803326397,5.494305043861914,2883.8697869358584
