companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary,yearData
40827.99096744892,0.8785010791010919,0.27611386849609687,0.23134192252545205,0.273114840046663,0.16766434386805784,0.03805662465273141,718968.197321523,0.45575038433823867,0.6059715195750783,0.029344494740433547,0.03593256284984925,0.09331860028200456,0.20366463621392938,0.29214287893830715,0.13639572890577778,4.868852113360845,3330.594253341551,2009.9999948509637
