0101,0107,0110,0350,1642
1,31,6,312.0,250.0
2,22,6,312.0,80.0
1,37,7,312.0,
1,37,7,312.0,300.0
1,47,5,312.0,
1,36,5,312.0,330.0
1,37,7,312.0,160.0
1,41,7,312.0,500.0
2,28,7,312.0,102.0
1,49,7,312.0,350.0
2,34,7,312.0,250.0
1,34,7,312.0,400.0
1,35,8,312.0,220.0
1,26,7,312.0,135.0
1,55,7,312.0,150.0
1,45,5,312.0,150.0
1,41,6,312.0,250.0
1,37,7,312.0,
1,31,6,312.0,220.0
2,28,7,312.0,150.0
2,32,7,312.0,200.0
1,29,6,312.0,130.0
1,34,7,312.0,260.0
1,43,7,312.0,366.0
1,31,8,312.0,180.0
2,36,7,312.0,350.0
1,34,5,312.0,133.0
1,35,4,312.0,100.0
1,33,7,312.0,300.0
2,24,7,312.0,250.0
1,62,7,312.0,
1,36,6,312.0,163.0
1,31,7,312.0,290.0
1,28,6,312.0,120.0
1,43,6,312.0,
1,41,7,312.0,
1,43,5,312.0,160.0
1,33,7,312.0,240.0
2,47,4,312.0,
2,23,6,312.0,110.0
1,53,5,312.0,
1,43,7,312.0,350.0
2,24,6,312.0,65.0
1,51,7,312.0,1100.0
1,39,6,312.0,
1,47,7,312.0,290.0
1,38,7,312.0,300.0
1,32,7,312.0,
1,34,7,312.0,260.0
1,39,7,312.0,400.0
1,39,5,312.0,
1,38,7,312.0,330.0
1,36,5,312.0,200.0
1,42,5,312.0,
1,47,8,312.0,370.0
1,35,7,312.0,150.0
2,31,6,312.0,70.0
2,19,5,312.0,-1.0
1,51,4,312.0,
1,44,5,312.0,235.0
2,23,6,312.0,83.0
1,31,7,312.0,170.0
1,31,7,312.0,130.0
1,37,7,312.0,300.0
1,37,6,312.0,
1,31,5,312.0,
2,29,7,312.0,75.0
1,35,7,312.0,150.0
