yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2031.9848594305324,85324.62872541137,0.9003824118607875,0.6964725567994959,-0.3874363771457965,0.2988798443119372,0.2752466922972368,0.08153496343785345,4969811.695064902,0.26712737445169055,0.687965018464914,0.4782751034100457,0.08303906074296011,-0.42863612539003265,0.05417961482819028,0.32380972192467855,0.16226724096197193,18.14180810727271,5263.819666487776
