yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2020.0121142250857,165288.474739369,0.7806448555873119,0.5535589795697575,0.25767465334804385,0.11259945182047967,0.041417878974407255,0.010034573180509354,1461329.1695212126,0.8447811740904938,0.4899084668392545,0.399246817305708,0.1465352908157974,0.18698810461098275,0.17392286760616663,0.14252665208913146,0.07754445807588707,8.834502840233142,3592.33366208995
