yearData,companyCount,ownerMaleRate,U1D5CompanyRate,U5D10CompanyRate,U10D20CompanyRate,U20D50CompanyRate,U50D100CompanyRate,workerCount,workerMaleRate,fulltimeWorkerRate,dayWorkerRate,U1D5WorkerRate,U5D10WorkerRate,U10D20WorkerRate,U20D50WorkerRate,U50D100WorkerRate,avgOverWorkDay,avgSalary
2018.0001571137163,242552.402109297,0.6552664877462415,0.8072422493082627,0.10412755738909693,0.045666984044256315,0.025803805248911005,0.008002195665190722,1693070.7806627443,0.5680985031396062,0.7391420732161569,0.12147460357315709,0.1909142913291766,0.09489642923236599,0.0856946169799027,0.10878388490845688,0.07807099726982791,6.7481299605133245,2727.743464946078
