0101,0107,0110,0350,1642
2,54,4,411.0,60.0
1,25,5,411.0,70.0
2,57,5,411.0,40.0
2,51,4,411.0,90.0
2,59,3,411.0,80.0
2,51,6,411.0,90.0
2,28,7,411.0,130.0
2,51,5,411.0,140.0
2,54,5,411.0,100.0
2,59,5,411.0,80.0
2,54,3,411.0,120.0
2,57,3,411.0,75.0
2,41,5,411.0,50.0
2,56,3,411.0,80.0
2,48,6,411.0,75.0
2,46,3,411.0,70.0
1,44,7,411.0,150.0
2,26,5,411.0,120.0
2,39,5,411.0,50.0
2,60,4,411.0,
2,58,4,411.0,60.0
2,31,7,411.0,100.0
2,60,5,411.0,50.0
2,64,5,411.0,50.0
2,43,6,411.0,120.0
2,31,5,411.0,90.0
2,41,5,411.0,100.0
2,50,2,411.0,60.0
2,64,3,411.0,50.0
2,48,5,411.0,100.0
2,32,8,411.0,140.0
2,34,6,411.0,50.0
2,44,5,411.0,50.0
2,43,6,411.0,40.0
