0101,0107,0110,0350,1642
1,22,4,913.0,100.0
2,39,5,913.0,60.0
2,45,4,913.0,150.0
2,46,3,913.0,45.0
1,53,3,913.0,
1,47,5,913.0,70.0
1,44,3,913.0,70.0
1,55,4,913.0,50.0
1,40,5,913.0,
1,33,4,913.0,
1,27,5,913.0,120.0
1,38,4,913.0,
1,30,5,913.0,
1,43,5,913.0,100.0
1,36,5,913.0,80.0
1,31,5,913.0,110.0
1,36,5,913.0,130.0
2,48,3,913.0,100.0
1,45,5,913.0,
1,38,7,913.0,
2,41,3,913.0,60.0
1,29,5,913.0,
1,30,6,913.0,100.0
1,41,6,913.0,
2,39,4,913.0,80.0
1,41,5,913.0,
1,26,5,913.0,70.0
1,24,5,913.0,50.0
2,38,5,913.0,70.0
1,40,5,913.0,130.0
1,31,7,913.0,200.0
1,25,5,913.0,115.0
1,30,5,913.0,
1,39,5,913.0,100.0
2,46,4,913.0,20.0
1,20,5,913.0,70.0
1,31,7,913.0,120.0
1,19,6,913.0,54.0
1,29,5,913.0,150.0
2,38,5,913.0,45.0
1,28,5,913.0,100.0
1,23,5,913.0,60.0
1,46,3,913.0,
1,40,4,913.0,
1,26,5,913.0,80.0
1,43,5,913.0,80.0
2,42,4,913.0,60.0
1,16,4,913.0,30.0
1,29,5,913.0,60.0
1,47,3,913.0,
1,39,5,913.0,150.0
1,35,6,913.0,120.0
1,26,5,913.0,70.0
1,37,5,913.0,118.0
1,21,4,913.0,30.0
2,44,3,913.0,
1,37,4,913.0,100.0
1,42,3,913.0,
1,34,7,913.0,50.0
1,29,5,913.0,
1,44,4,913.0,
1,26,5,913.0,100.0
1,21,5,913.0,
1,47,4,913.0,120.0
1,39,7,913.0,
2,34,5,913.0,
1,39,5,913.0,
1,58,3,913.0,
1,36,5,913.0,
1,41,5,913.0,
2,34,4,913.0,
1,45,4,913.0,200.0
2,27,4,913.0,
1,25,5,913.0,90.0
